stop_id, stop_code, stop_name, stop_desc, stop_lon, stop_lat, zone_id, stop_url, location_type, parent_station, stop_timezone, wheelchair_boarding
"198", "6148", "Rua Professora Ocarlina Drumond De Carvalho", "Em frente a loja Rosa Vermelha, nº240. Ao lado da Igreja Casa de Oração.", "-20.2598076266861", "-40.2996229832968", , , 0, , ,
"197", "6149", "Rua Professora Ocarlina Drumond De Carvalho", "Residência n° 241.", "-20.2599135342785", "-40.2996919721033", , , 0, , ,
"199", "6150", "Rua Professor Mauro Fontoura Borges", "Esquina com a rua Prof. Ocarlina Drumond de Carvalho", "-20.2592622737025", "-40.3013565405112", , , 0, , ,
"200", "6151", "Rua Professor Mauro Fontoura Borges", "Em frente ao bar Bosh Show", "-20.2592940699615", "-40.3014254581057", , , 0, , ,
"181", "6152", "Av  Fernando Ferrari", "Defronte ao nº 3065", "-20.2608569303655", "-40.2929078364385", , , 0, , ,
"457", "6153", "Av  Fernando Ferrari", "Em frente a loja Gimacol nº2999", "-20.2610900209355", "-40.293512207043", , , 0, , ,
"202", "6154", "Rua Professora Doralice De Oliveira Neves", "Em frente a residência n° 316.", "-20.2571605144721", "-40.3012921793452", , , 0, , ,
"201", "6155", "Rua Professora Doralice De Oliveira Neves", "Em frente casa nº 315", "-20.257199439305", "-40.3012466562101", , , 0, , ,
"203", "6156", "Rua Professora Doralice De Oliveira Neves", "Em frente bar n°132, esquina com a rua Jerônimo Vervloet", "-20.2565378480853", "-40.2994622940087", , , 0, , ,
"182", "6157", "Av  Fernando Ferrari", "Defronte ao n°3327 / próx. ao Aeorporto.", "-20.2582805836258", "-40.2911978502529", , , 0, , ,
"191", "6158", "Bc  Da Saudade", "Esquina com a rua Prof. Renato Ribeiro dos Santos.", "-20.2580343135489", "-40.2979997466894", , , 0, , ,
"458", "6159", "Av  Fernando Ferrari", "Em frente ao nº 3327/ em frente ao italian coffee", "-20.2577176421906", "-40.2912371471147", , , 0, , ,
"213", "6160", "Rua Ciro Vieira Da Cunha", "Beira mangue.", "-20.2556788122422", "-40.2984540035254", , , 0, , ,
"188", "6161", "Av  Fernando Ferrari", "Em frente a torre da infraero / Proximo ao aeroporto", "-20.2550248943008", "-40.2890966370936", , , 0, , ,
"977", "6162", "Rua Manoel Vivácqua", "próx. ao nº 305", "-20.2584698296677", "-40.2925234003156", , , 0, , ,
"949", "6163", "Av  Fernando Ferrari", "Aeroporto", "-20.2560860178752", "-40.2896785963821", , , 0, , ,
"969", "6164", "Av  Fernando Ferrari", "Baia do Cartório Amorim", "-20.282083454352", "-40.3016549090992", , , 0, , ,
"970", "6165", "Av  Fernando Ferrari", "Baia defronte ao Cartório Amorim", "-20.2823540778468", "-40.3020995528437", , , 0, , ,
"971", "6166", "Av  Fernando Ferrari", "Teatro da UFES", "-20.2771697833006", "-40.3011162327353", , , 0, , ,
"972", "6167", "Av  Fernando Ferrari", "entrada Pedra da Cebola", "-20.2767745760856", "-40.3007604228282", , , 0, , ,
"1009", "6169", "Rua Professora Maria Da Penha Costa Rocha", "Ponto final da linha 112", "-20.2555835871647", "-40.30053834093", , , 0, , ,
"1011", "6170", "Av  Saturnino Rangel Mauro", "Ponto final da linha 124", "-20.2874305886871", "-40.2989870299372", , , 0, , ,
"995", "6171", "Av  Dante Michelini", "De fronte a Rua Dra Zilda Arns", "-20.2732504507534", "-40.2801024462855", , , 0, , ,
"1005", "6172", "Rua Milton De Castro Mattos", "Em frente ao nº 200", "-20.2574765784513", "-40.2931836549782", , , 0, , ,
"1006", "6173", "Rua Milton De Castro Mattos", "Na pracinha - Em frente ao nº 185", "-20.2578537238726", "-40.2929249787336", , , 0, , ,
"1001", "6174", "Av  Jerônimo Vervloet", "Em frente ao nº 1213", "-20.256232033487", "-40.2997273883626", , , 0, , ,
"66", "7000", "Rua São Nicolau", "Pracinha da árvore.", "-20.2763469048942", "-40.3224745545327", , , 0, , ,
"160", "7001", "Rod Serafim Derenzi", "Em frente a FAESA", "-20.2867465208079", "-40.3363678566326", , , 0, , ,
"878", "7002", "Rod Serafim Derenzi", "Esquina com a rua Adilson Ferreira. / Bardo Índio n°3334", "-20.285471096037", "-40.3353958366352", , , 0, , ,
"831", "7003", "Rod Serafim Derenzi", "Esquina com a rua Wilson Rosa Simão n°01", "-20.2845446312215", "-40.335122259414", , , 0, , ,
"172", "7004", "Rod Serafim Derenzi", "Escadaria Edson Ornelas Meneguci / n°3212", "-20.2852654690731", "-40.3355512032533", , , 0, , ,
"830", "7005", "Rod Serafim Derenzi", "Aviário Boa Vista nº 3876", "-20.2831767977491", "-40.3354286569329", , , 0, , ,
"169", "7006", "Rod Serafim Derenzi", "Esquina com Av. Quatro de Setembro", "-20.2827422292814", "-40.3356771983158", , , 0, , ,
"167", "7007", "Av  Quatro De Setembro", "Esquina com a rua Manoel Rosindo. Em frente ao bar n°15.", "-20.2828669946782", "-40.3362045465014", , , 0, , ,
"168", "7008", "Av  Quatro De Setembro", "Esquina com a Av. Serafim Derenzi.", "-20.2829025719596", "-40.3357581304103", , , 0, , ,
"165", "7009", "Av  Quatro De Setembro", "Em frente ao nº 86", "-20.2828072948868", "-40.3375182790867", , , 0, , ,
"166", "7010", "Rua Guilherme Bassini", "Em frente ao nº 119 / Beco Luecio Josino Dionísio.", "-20.2826720413683", "-40.3376812338211", , , 0, , ,
"906", "7011", "Rua São Lázaro", "Residencia n°77", "-20.2744690952439", "-40.3215538039442", , , 0, , ,
"163", "7012", "Rua Guilherme Bassini", "Em frente a casa de festas", "-20.2813731256879", "-40.3372900827295", , , 0, , ,
"164", "7013", "Rua Guilherme Bassini", "Em frente ao nº 101", "-20.2814471149827", "-40.3372431970617", , , 0, , ,
"162", "7014", "Rua Guilherme Bassini", "Esquina com a rua do Acordo.", "-20.2805762782054", "-40.3358742529141", , , 0, , ,
"161", "7015", "Rua Guilherme Bassini", "Defronte a Escola Francisco Lacerda de Aguiar", "-20.2803367849629", "-40.3356855103525", , , 0, , ,
"227", "7016", "Rua Felicidade Correia Dos Santos", "Em frente ao beco Ana Maria Fonte.", "-20.2789892354605", "-40.3340380454939", , , 0, , ,
"390", "7017", "Rua Felicidade Correia Dos Santos", "Taiobas Bar", "-20.2788934948292", "-40.3340963984647", , , 0, , ,
"391", "7018", "Rua Da Coragem", "Lateral da Escola", "-20.2779032302018", "-40.333875350588", , , 0, , ,
"828", "7019", "Rod Serafim Derenzi", "Em frente ao nº 4072", "-20.2818459853742", "-40.3341267978449", , , 0, , ,
"225", "7020", "Rod Serafim Derenzi", "Em frente a Ruth Confecções / Ao lado da drogaria São Pedro.", "-20.2817764005881", "-40.334080654586", , , 0, , ,
"829", "7021", "Rod Serafim Derenzi", "Ao lado da Policlínica de São Pedro", "-20.2833819850559", "-40.3328272409079", , , 0, , ,
"128", "7022", "Rod Serafim Derenzi", "Em frente a Igreja Adventista", "-20.2831693517659", "-40.3327542618037", , , 0, , ,
"129", "7023", "Rod Serafim Derenzi", "Em frente a Unidade de Inclusão Produtiva", "-20.2846412852716", "-40.3309403513847", , , 0, , ,
"130", "7024", "Rod Serafim Derenzi", "Em frente ao nº 4424 - Boina Material de Construção.", "-20.2845690401266", "-40.3304654222937", , , 0, , ,
"131", "7025", "Rod Serafim Derenzi", "n 4502 / n 4504.", "-20.2818779307846", "-40.3290383794114", , , 0, , ,
"132", "7026", "Rod Serafim Derenzi", "Em frente ao ponto SP-725", "-20.2818900804335", "-40.3291755291426", , , 0, , ,
"127", "7027", "Rod Serafim Derenzi", "Em frente ao nº 4601", "-20.2800895454052", "-40.3290591867525", , , 0, , ,
"126", "7028", "Rod Serafim Derenzi", "Corrêa's Bar / Visual Moto Car n 4600", "-20.2796785389284", "-40.3290755995977", , , 0, , ,
"94", "7029", "Rod Serafim Derenzi", "Frente terreno baldio, no 5720", "-20.2781935783057", "-40.32677365486", , , 0, , ,
"93", "7030", "Rod Serafim Derenzi", "Esquina com a r. Bom Pastor, em frente a antiga Unidade de Saúde de São Pedro III", "-20.2782605002361", "-40.3272396813481", , , 0, , ,
"65", "7031", "Rod Serafim Derenzi", "Em frente ao nº 4960", "-20.2766607457149", "-40.3250753262512", , , 0, , ,
"936", "7032", "Rod Serafim Derenzi", "Em frente ao nº 5005", "-20.2758583539182", "-40.3256432051024", , , 0, , ,
"64", "7033", "Rod Serafim Derenzi", "Em frente ao nº 5217 / Frente a Fundação Alfonso Pastori", "-20.2740744828135", "-40.32489012145", , , 0, , ,
"935", "7034", "Rod Serafim Derenzi", "Em frente a loja Prenta Multishop.", "-20.2742331151207", "-40.3251478064333", , , 0, , ,
"885", "7035", "Rod Serafim Derenzi", "Ao lado da rua João Lazaro.", "-20.2732942906958", "-40.3212486716476", , , 0, , ,
"937", "7036", "Rod Serafim Derenzi", "Em frente a escadaria.", "-20.2729264213816", "-40.322398145246", , , 0, , ,
"887", "7037", "Rod Serafim Derenzi", "Esquina com a rua Raul de Carvalho (curva da morte)", "-20.2714666924083", "-40.3202336235809", , , 0, , ,
"881", "7038", "Rod Serafim Derenzi", "Próximo a Av. Brasil", "-20.2735068959901", "-40.3202306483533", , , 0, , ,
"880", "7039", "Rod Serafim Derenzi", "Em frente a pedreira, proxima a descida da Av. Brasil.", "-20.2742749572213", "-40.3201989175124", , , 0, , ,
"882", "7040", "Rod Serafim Derenzi", "Próximo a entrada do bairro Resistência", "-20.2790060983986", "-40.3172536511074", , , 0, , ,
"914", "7041", "Rua Do Caju", "Esquina coma rua São Pedro", "-20.2718421276951", "-40.3254053645141", , , 0, , ,
"915", "7042", "Rua Pedestre", "Em frente ao n°13", "-20.2715681890091", "-40.3244378106327", , , 0, , ,
"916", "7043", "Rua Pedestre", "No calçadão do mangue, defronte n°13", "-20.2714598106701", "-40.3244975343421", , , 0, , ,
"917", "7044", "Rua Pedestre", "Em frente a residência n°285", "-20.2716103180312", "-40.3225718126513", , , 0, , ,
"918", "7045", "Rua Pedestre", "Calçadão do mangue, defronte ao n°285", "-20.271592483442", "-40.3226053726866", , , 0, , ,
"919", "7046", "Rua Pedestre", "n°23 ou n°145", "-20.2704642746589", "-40.3216686459246", , , 0, , ,
"920", "7047", "Rua Pedestre", "Campinho", "-20.2703118270046", "-40.3216780011638", , , 0, , ,
"921", "7048", "Rua Jorge Rosa", "n°154", "-20.2711885482798", "-40.3215479024193", , , 0, , ,
"922", "7049", "Rua Jorge Rosa", "n°125", "-20.2712116130121", "-40.3214868796409", , , 0, , ,
"924", "7050", "Rua Jorge Rosa", "n°49", "-20.2723147454979", "-40.3219753347855", , , 0, , ,
"925", "7051", "Rua Nova Esperança", "n°46", "-20.2722536416173", "-40.3221948562208", , , 0, , ,
"926", "7052", "Rua Nova Esperança", "n°40", "-20.2723612668054", "-40.3235763370512", , , 0, , ,
"927", "7053", "Rua Nova Esperança", "Igreja Cristã maranata", "-20.2724174503154", "-40.323563505315", , , 0, , ,
"928", "7054", "Rua Nova Esperança", "Próximo ao Bar do Reinaldo", "-20.2734757661338", "-40.3250112650942", , , 0, , ,
"67", "7055", "Rua São Lázaro", "Em frente a residência n°112", "-20.2754057259166", "-40.3216140641186", , , 0, , ,
"68", "7056", "Rua São Lázaro", "Em frente a escadaria.", "-20.2742466571222", "-40.3216577378051", , , 0, , ,
"171", "7057", "Rua Felicidade Correia Dos Santos", "Em frente ao n°27", "-20.2813084421871", "-40.3340315149839", , , 0, , ,
"170", "7058", "Rua Felicidade Correia Dos Santos", "Defronte ao n°226", "-20.2806078103409", "-40.3338397787026", , , 0, , ,
"902", "7059", "Rua Ronaldo Soares", "Esquina com a rua São João Batista.", "-20.2701034647667", "-40.3206734576854", , , 0, , ,
"228", "7060", "Rua Felicidade Correia Dos Santos", "próx. ao nº 226", "-20.2803863546593", "-40.3340878835224", , , 0, , ,
"897", "7061", "Rua Tancredo Neves", "Esquina coma rua Ezídio Silva", "-20.2677576487784", "-40.3184398199511", , , 0, , ,
"895", "7062", "Rua Tancredo Neves", "Defronte residência a nº 98", "-20.2701511683651", "-40.3183601641172", , , 0, , ,
"893", "7063", "Rua Novo Horizonte", "Ao lado da Assembléia de Deus", "-20.271625666073", "-40.3190734661764", , , 0, , ,
"894", "7064", "Rua América Do Sul", "Em frente ao nº 40", "-20.2712395044626", "-40.318804044854", , , 0, , ,
"891", "7065", "Rua Joca Pereira Dos Santos", "Esquina coma a Av. Brasil, em frente a Unidade de Saúde de Resistência", "-20.2705591375352", "-40.3195108701869", , , 0, , ,
"890", "7066", "Av  Brasil", "Defronte a residência n°126", "-20.2689331942272", "-40.3195715979265", , , 0, , ,
"900", "7067", "Av  Brasil", "Ao lado da residência n°126", "-20.2691025866491", "-40.3194957188502", , , 0, , ,
"889", "7068", "Rua Raul De Carvalho", "Ao lado da residência n°116", "-20.2694383498413", "-40.3199117139043", , , 0, , ,
"901", "7069", "Rua Raul De Carvalho", "Ao lado da escadaria n°96", "-20.2695395604387", "-40.3200357518633", , , 0, , ,
"888", "7070", "Rua Raul De Carvalho", "Em frente a Igreja Cristã Maranata nº 55", "-20.2710531461442", "-40.3202895433069", , , 0, , ,
"892", "7071", "Av  Brasil", "Esquina com a rua Santa Cruz", "-20.2729134345237", "-40.3200084878022", , , 0, , ,
"898", "7072", "Rua Nossa Senhora Da Conceição", "Em frente a tva Girassol", "-20.2692345291214", "-40.3178109600549", , , 0, , ,
"907", "7073", "Rua Nossa Senhora Da Conceição", "Praça do Ponto final das linhas 175 e 370", "-20.2676888891644", "-40.3178952470302", , , 0, , ,
"896", "7074", "Rua Nossa Senhora Da Conceição", "Em frente a residencia nº 26", "-20.2701371418476", "-40.3178275351236", , , 0, , ,
"908", "7075", "Rua Nossa Senhora Da Conceição", "Residência n°1050. Próximo ao fututo posto de saúde.", "-20.2708445716045", "-40.3176193033921", , , 0, , ,
"909", "7076", "Rua Nossa Senhora Da Conceição", "Residência n°85.", "-20.2730492960592", "-40.3172331152331", , , 0, , ,
"910", "7077", "Rua Santo Antônio", "Ao lado do comércio n°12.", "-20.2737135669654", "-40.3171593708074", , , 0, , ,
"911", "7078", "Rua Santo Antônio", "Ao lado da residência n°30.", "-20.2737375279951", "-40.3173478552347", , , 0, , ,
"899", "7079", "Rua Tancredo Neves", "Igreja Presbiteriana do Brasil.", "-20.2722157181856", "-40.3178376227433", , , 0, , ,
"913", "7080", "Rua Tancredo Neves", "Residência n°6.", "-20.2716840694136", "-40.3180392677752", , , 0, , ,
"879", "7081", "Rua São Sebastião", "Residência n° 59. Defronte a usina de lixo.", "-20.2753647939533", "-40.3172493449732", , , 0, , ,
"886", "7082", "Rua São Sebastião", "Em frente a Usina de Lixo.", "-20.2753727003426", "-40.317309272006", , , 0, , ,
"883", "7083", "Rua São Sebastião", "Em frente Centro de Zoonose.", "-20.2772885513982", "-40.3171994482962", , , 0, , ,
"884", "7084", "Rua São Sebastião", "Em frente a residêcnia n°92.", "-20.2772882553536", "-40.3171330835727", , , 0, , ,
"931", "7085", "Rua José Coelho", "Em frente ao n°18.", "-20.2727736172028", "-40.3265266756092", , , 0, , ,
"932", "7086", "Rua José Coelho", "Em frente terreno baldio", "-20.2726268268802", "-40.3266038225167", , , 0, , ,
"934", "7087", "Rua São Pedro", "Em frente nº 19", "-20.2733316824636", "-40.3277373119477", , , 0, , ,
"933", "7088", "Rua São Pedro", "Em frente a residência n°1742.", "-20.2733689736583", "-40.3279106200336", , , 0, , ,
"929", "7089", "Rua Da Coragem", "Em frente ao nº 554", "-20.2750322833199", "-40.328960178571", , , 0, , ,
"930", "7090", "Rua Da Coragem", "Em frente ao nº 551", "-20.2751865854373", "-40.328894528877", , , 0, , ,
"230", "7091", "Rua Da Coragem", "Esquina com a rua Augusto Teixeira.", "-20.2769632413175", "-40.3290789163012", , , 0, , ,
"229", "7092", "Rua Da Coragem", "Em frente ao bar nº 18.", "-20.2768470494814", "-40.3291549349967", , , 0, , ,
"231", "7093", "Rua Da Coragem", "Em frente ao bar do Piauí.", "-20.2777730491498", "-40.3296997461458", , , 0, , ,
"92", "7094", "Rua Da Coragem", "Em frente ao Parque Municipal Baía Noroeste.", "-20.2777019890534", "-40.3297811283496", , , 0, , ,
"905", "7095", "Rua São Lázaro", "Próx. a Escadaria Elias Peris Fontes", "-20.2755037955972", "-40.3215602433571", , , 0, , ,
"232", "7096", "Rua Da Coragem", "Em frente ao nº 150", "-20.2778999000586", "-40.3326748172472", , , 0, , ,
"226", "7097", "Rua Da Coragem", "Praça na esquina com a rua Ernesto Rui Barbosa.", "-20.2778241444824", "-40.3327450130265", , , 0, , ,
"912", "7098", "Rua São Sebastião", "Em frente a Usina de Lixo.", "-20.2734060699108", "-40.3178857076648", , , 0, , ,
"903", "7099", "Rua São João Batista", "em frente ao nº 151", "-20.2701690655433", "-40.3207896315727", , , 0, , ,
"904", "7100", "Rua São João Batista", "Em frente ao nº 325", "-20.2685988609851", "-40.3204782780019", , , 0, , ,
"63", "7101", "Rua São Lázaro", "Em frente ao Centro de educação Ambiental / Mirante", "-20.274492525005", "-40.3226657103375", , , 0, , ,
"69", "7102", "Rua São Lázaro", "Após a pracinha.", "-20.277401408086", "-40.3225263996494", , , 0, , ,
"996", "7103", "Ld  Doutor Bezerra De Menezes", "Em frente ao nº 213 - Bar do Zé.", "-20.2782346959454", "-40.3353624951978", , , 0, , ,
"997", "7104", "Ld  Doutor Bezerra De Menezes", "Próximo ao nº 111. Defronte à Esquina com Rua Monte das Oliveiras.", "-20.2788430632505", "-40.3359517804049", , , 0, , ,
"998", "7105", "Ld  Doutor Bezerra De Menezes", "De fronte ao nº 43.", "-20.279576536113", "-40.3349447029793", , , 0, , ,
"496", "8000", "Av  Dos Expedicionários", "Em frente ao nº 1151", "-20.2634579707162", "-40.258629738978", , , 0, , ,
"494", "8001", "Av  Dos Expedicionários", "Defronte ao Ed Marville nº B125 - Atlantica Ville", "-20.2627128246317", "-40.2582414611287", , , 0, , ,
"492", "8002", "Av  Dos Expedicionários", "Trailer do Fabinho - Ed. Algarue - Atlantica Ville", "-20.2607431897451", "-40.258240587675", , , 0, , ,
"490", "8003", "Av  Dos Expedicionários", "Em frente ao Prqe. Botânico da Vale Jardim Camburi - Atlantica Ville", "-20.2594302750427", "-40.2589856360154", , , 0, , ,
"512", "8004", "Av  Dos Expedicionários", "Próximo ao Ponto Final - Atlantica Ville", "-20.2603095594175", "-40.2598063875854", , , 0, , ,
"491", "8005", "Av  Dos Expedicionários", "Em frente ao condominio Porto Rotondo n645 - Atlantica Ville", "-20.2598613978703", "-40.2587915382579", , , 0, , ,
"493", "8006", "Av  Dos Expedicionários", "Em frente ao condominio Acapulco", "-20.2613143983841", "-40.2592252710505", , , 0, , ,
"495", "8007", "Av  Dos Expedicionários", "Em frente ao Ed. nº 295", "-20.2627134600058", "-40.2590463125706", , , 0, , ,
"497", "8008", "Av  Dos Expedicionários", "Ladeira de subida para o Atlantica Ville.", "-20.2641918051837", "-40.2615523764744", , , 0, , ,
"1082", "8070", "Av Munir Hilal", "De Fronte ao Ed. Praia da Fonte nº 127, Próximo ao Viaduto da Vale", "-20.26313712282512", "-40.26093179057924", , , 0, , ,
"498", "8009", "Av  Dante Michelini", "Ao lado do ponto de táxi.", "-20.2643340062199", "-40.2624955099277", , , 0, , ,
"499", "8010", "Rua José Celso Cláudio", "Próximo ao Rancho Beliscão.", "-20.2642018300071", "-40.2635534177513", , , 0, , ,
"500", "8011", "Rua José Celso Cláudio", "Na esquina J. Celso Claudio com Ranulfo Barbosa - London Center.", "-20.2639319789555", "-40.2636463703666", , , 0, , ,
"501", "8012", "Rua José Celso Cláudio", "Ed. Esconal nº 335", "-20.2615543657942", "-40.2637619241767", , , 0, , ,
"502", "8013", "Rua José Celso Cláudio", "EMf rente a loja Pepeu Tintas nº2", "-20.2612605224269", "-40.2636937824808", , , 0, , ,
"503", "8014", "Rua Italina Pereira Motta", "Rede Max Clean / Pizzaria Fogo de Lenha", "-20.2595082637404", "-40.264526465559", , , 0, , ,
"468", "8015", "Rua Italina Pereira Motta", "Esquina com a Rua Alcides Viana. Em frente a òtica Victória nº144", "-20.2589121815301", "-40.2648929074405", , , 0, , ,
"504", "8016", "Rua Italina Pereira Motta", "Pracinha, esquina com João de Alencar Simões.", "-20.2586670634222", "-40.2654933573992", , , 0, , ,
"505", "8017", "Rua Elzira Vivácqua", "Churrascaria Sabor do Sul II", "-20.2577067522861", "-40.2666342204266", , , 0, , ,
"506", "8018", "Rua Italina Pereira Motta", "Shopping Plaza", "-20.2573306134488", "-40.2667385468022", , , 0, , ,
"467", "8019", "Rua Fortunato Abreu Gagno", "Farmácia São Bento - loja 2 - Gabriela Center nº728", "-20.2590208062312", "-40.2672699499688", , , 0, , ,
"466", "8021", "Rua Fortunato Abreu Gagno", "Praça (Ilha com trailer) em frente a Padaria Pão Gostoso", "-20.2611925525786", "-40.2671609064503", , , 0, , ,
"511", "8022", "Rua Fortunato Abreu Gagno", "Comercial Souza Neves", "-20.2625151777979", "-40.2671680813704", , , 0, , ,
"514", "8023", "Rua José Celso Cláudio", "Defronte a farmácia Drogasil", "-20.257081620158", "-40.2638649208987", , , 0, , ,
"509", "8024", "Rua Fortunato Abreu Gagno", "De fronte ae condomínio Enseada Azul nº 68", "-20.265482207279", "-40.2669338969875", , , 0, , ,
"510", "8025", "Rua Fortunato Abreu Gagno", "Em frente ao condomínio Enseada Azul.", "-20.2654626215257", "-40.2670136722867", , , 0, , ,
"470", "8026", "Rua Italina Pereira Motta", "Em frente a Super Casa Mat. de Construção", "-20.2556088282931", "-40.2669758080679", , , 0, , ,
"469", "8027", "Rua Italina Pereira Motta", "Esquina com a rua Almerinda Corina da Silva. Em frente a Padaria Delícias.", "-20.2564963869527", "-40.2671116016457", , , 0, , ,
"472", "8028", "Av  Augusto Emílio Estelita Lins", "Ed. Vila Verona n 150", "-20.2533513398853", "-40.2674963120564", , , 0, , ,
"471", "8029", "Av  Augusto Emílio Estelita Lins", "Esquina com a rua Ademar Luiz Nepomuceno.", "-20.2539269260237", "-40.2677274807456", , , 0, , ,
"474", "8030", "Rua Victorino Cardoso", "Esquina com a rua Donísio Abaurre.", "-20.2518153441561", "-40.2682033653909", , , 0, , ,
"473", "8031", "Rua Victorino Cardoso", "Escola Municipal - ASFA", "-20.2515908365394", "-40.268958194698", , , 0, , ,
"516", "8032", "Av  Doutor Herwan Modenese Wanderley", "De fronte a Estácio de Sá / Esquna com a rua Esmeria Barros Deorce.", "-20.2500989897121", "-40.2702364914396", , , 0, , ,
"517", "8033", "Av  Raul Oliveira Neves", "Esquina com a rua José Guilherme Neffa", "-20.2489255190271", "-40.2714051494277", , , 0, , ,
"518", "8034", "Rua Theófilo Costa", "Ed. Lagoa Juparanã n 160", "-20.2500155814391", "-40.2719504256762", , , 0, , ,
"520", "8036", "Av  Armando Duarte Rabello", "Em frente ao nº 144", "-20.2516445609881", "-40.2711308926095", , , 0, , ,
"475", "8037", "Rua Carlos Martins", "Em Frente ao Ed. Shophia Nº 1443", "-20.2532054314155", "-40.2696639559923", , , 0, , ,
"476", "8038", "Rua Carlos Martins", "Em frente a Toys e Kids n 1440", "-20.2534927549206", "-40.2695980586152", , , 0, , ,
"478", "8039", "Rua Carlos Martins", "Em frente ao Bar e Restaurante Coronel Picanha", "-20.2549598075348", "-40.2697824073498", , , 0, , ,
"477", "8040", "Rua Carlos Martins", "Posto de Saúde.", "-20.2552061575061", "-40.2697025572627", , , 0, , ,
"480", "8041", "Rua Carlos Martins", "Em frente a drogaria Plantão", "-20.2571240857209", "-40.2697964827601", , , 0, , ,
"479", "8042", "Rua Carlos Martins", "Em frente ao nº 1050", "-20.2569600464394", "-40.2696861151841", , , 0, , ,
"481", "8043", "Rua Carlos Martins", "Em frente ao nº 945", "-20.2580881962814", "-40.2697457699894", , , 0, , ,
"482", "8044", "Rua Carlos Martins", "De fronte ao cerimonial Lago de Garda", "-20.2594345650931", "-40.2695533361057", , , 0, , ,
"483", "8045", "Rua Carlos Martins", "Obra da Garra - De fronte ao nº 626, Spetin Lanches", "-20.2612380020153", "-40.2695913420823", , , 0, , ,
"484", "8046", "Rua Carlos Martins", "Em frente ao Laboratório  Deomar Bittencourt", "-20.261233938326", "-40.269461334466", , , 0, , ,
"485", "8047", "Rua Carlos Martins", "Em frente ao nº 325 - Ed. Capitania", "-20.2635657013053", "-40.269467994988", , , 0, , ,
"486", "8048", "Rua Carlos Martins", "Em frente a Farmácia Pague Menos", "-20.264169146948", "-40.2693135039391", , , 0, , ,
"487", "8049", "Rua Carlos Martins", "Esq. c/ entrada de serviço do Hotel Canto do Sol", "-20.2654411825759", "-40.2693684738023", , , 0, , ,
"489", "8050", "Av  Dante Michelini", "Calçadão de Camburi, defronte ao Haiti Motel", "-20.2666922698852", "-40.2683722867863", , , 0, , ,
"508", "8051", "Av  Dante Michelini", "Baia do calçadão de Camburi. De fronte ao posto texaco.", "-20.2651971692474", "-40.2636952067894", , , 0, , ,
"521", "8052", "Av  Dante Michelini", "Esquina c/ Hotel Bristol e Canto do Sol - Rua Carlos Martins", "-20.2664091221126", "-40.2689711868634", , , 0, , ,
"507", "8053", "Av  Dante Michelini", "Esquina com a rua Alice Bumachar Neffa.", "-20.2652660323627", "-40.265639656171", , , 0, , ,
"513", "8054", "Rua José Celso Cláudio", "Em frente ao supermercado EPA.", "-20.2568184596285", "-40.2639921492155", , , 0, , ,
"522", "8055", "Rua Filogônio Motta", "Em frente a loja Paulo Bretas", "-20.2572044442894", "-40.2695327325533", , , 0, , ,
"523", "8056", "Rua Filogônio Motta", "Esquina com rua Silvino Grecco", "-20.2574054468409", "-40.2692722221464", , , 0, , ,
"524", "8057", "Av  Eugênio Pacheco De Queiroz", "Defronte a Escola", "-20.2464713816342", "-40.2710665605593", , , 0, , ,
"515", "8059", "Av  Eugênio Pacheco De Queiroz", "Próximo a Escola Renato Pacheco.", "-20.2470203190361", "-40.2709648719693", , , 0, , ,
"974", "8060", "Av  Governador Eurico Rezende", "Em frente a um lote vago.", "-20.2442053442802", "-40.2717915704661", , , 0, , ,
"976", "8061", "Av  José Maria Vivácqua Santos", "Shopping Norte-Sul", "-20.2506871398754", "-40.2724606811243", , , 0, , ,
"999", "8062", "Rua Fortunato Abreu Gagno", "De fronte á Farmácia São Bento.", "-20.2591800249798", "-40.2673512308471", , , 0, , ,
"1007", "8063", "Rua Milton Manoel Dos Santos", "Em frente ao nº 780", "-20.2611786622828", "-40.2631299354545", , , 0, , ,
"1010", "8064", "Rua Ruy Pinto Bandeira", "Em frente ao nº 241", "-20.2624479694517", "-40.2631387921852", , , 0, , ,
"1014", "8065", "Rua Fortunato Abreu Gagno", "Esquina com a Rua Ruy Pinto Bandeira", "-20.2625724090232", "-40.267084492537", , , 0, , ,
"1015", "8066", "Rua Fortunato Abreu Gagno", "Esquina com a Rua Milton Manoel dos Santos", "-20.2613165741745", "-40.2672308870787", , , 0, , ,
"54", "T15", "Avn Governador Bley", "Em defronte a Praça Oito", "-20.3212756092591", "-40.336323145159", , , 0, , ,
"37", "T6", "Avn Princesa Isabel", "Em frente ao ponto frio", "-20.3196994151958", "-40.3311809050968", , , 0, , ,
"39", "T8", "Avn Marechal Mascarenhas De Moraes", "Em frente a praça Getúlio Vargas, ponto transcol de nº 10093", "-20.3209836083715", "-40.3303318443731", , , 0, , ,
